CV.IC.MUS;INF_Numerazione struttura campata
CV.IC.MUS;INF_Impalcato di appartenenza
CV.IC.MUS;INF_Codice BMS
CV.IC.MUS;LOC_Carreggiata
CV.IC.MUS;LOC_Direzione
CV.IC.MUS;LOC_Progressiva finale
CV.IC.MUS;LOC_Progressiva iniziale
CV.IC.MUS;TEC_Documentazione tecnica
CV.IC.MUS;TEC_Materiale
CV.IC.MUS;TEC_Classificazione d uso stradale
CV.IA.MUS;ANA_Esecutore
CV.IA.MUS;ANA_Progettista
CV.IA.MUS;GEO_Spessore strato pavimentazione
CV.IA.MUS;IDE_Codice opera
CV.IA.MUS;IDE_Codice WBS
CV.IA.MUS;IDE_Gruppo anagrafica
CV.IA.MUS;IDE_ID Elemento
CV.IA.MUS;IDE_LOR
CV.IA.MUS;IDE_Uniclass
CV.IA.MUS;INF_Campata di appartenenza
CV.IA.MUS;INF_Numerazione struttura campata
CV.IA.MUS;INF_Impalcato di appartenenza
CV.IA.MUS;INF_Codice BMS
CV.IA.MUS;LOC_Carreggiata
CV.IA.MUS;LOC_Direzione
CV.IA.MUS;LOC_Progressiva finale
CV.IA.MUS;LOC_Progressiva iniziale
CV.IA.MUS;TEC_Documentazione tecnica
CV.IA.MUS;TEC_Materiale
CV.IA.MUS;TEC_Classificazione d uso stradale
CV.FP.MPL;ANA_Esecutore
CV.FP.MPL;ANA_Progettista
CV.FP.MPL;GEO_Diametro
CV.FP.MPL;GEO_Larghezza
CV.FP.MPL;GEO_Lunghezza
CV.FP.MPL;GEO_Quota altimetrica inferiore
CV.FP.MPL;GEO_Quota altimetrica superiore
CV.FP.MPL;GEO_Volume
CV.FP.MPL;GEO_Spessore parete
CV.FP.MPL;GEO_Identificativo concio
CV.FP.MPL;IDE_Codice opera
CV.FP.MPL;IDE_Codice WBS
CV.FP.MPL;IDE_Gruppo anagrafica
CV.FP.MPL;IDE_ID Elemento
CV.FP.MPL;IDE_LOR
CV.FP.MPL;IDE_Uniclass
CV.FP.MPL;LOC_Carreggiata
CV.FP.MPL;LOC_Direzione
CV.FP.MPL;TEC_Documentazione tecnica
CV.FP.MPL;TEC_Incidenza armatura
CV.FP.MPL;TEC_Materiale
CV.FP.MPL;TEC_Tipologia acciaio
CV.FO.MPL;ANA_Esecutore
CV.FO.MPL;ANA_Progettista
CV.FO.MPL;GEO_Diametro
CV.FO.MPL;GEO_Larghezza
CV.FO.MPL;GEO_Lunghezza
CV.FO.MPL;GEO_Quota altimetrica inferiore
CV.FO.MPL;GEO_Quota altimetrica superiore
CV.FO.MPL;GEO_Volume
CV.FO.MPL;GEO_Spessore parete
CV.FO.MPL;GEO_Identificativo concio
CV.FO.MPL;IDE_Codice opera
CV.FO.MPL;IDE_Codice WBS
CV.FO.MPL;IDE_Gruppo anagrafica
CV.FO.MPL;IDE_ID Elemento
CV.FO.MPL;IDE_LOR
CV.FO.MPL;IDE_Uniclass
CV.FO.MPL;LOC_Carreggiata
CV.FO.MPL;LOC_Direzione
CV.FO.MPL;TEC_Documentazione tecnica
CV.FO.MPL;TEC_Incidenza armatura
CV.FO.MPL;TEC_Materiale
CV.FO.MPL;TEC_Tipologia acciaio
